claim_en,image_id,claim_url,image_url,veracity,gpt4_image,new_claim_en,article_path,datePub,rating
"Claim:   New York City pedestrians ignored a freezing, homeless child for two hours.",dataset/fauxtography/snopes/snopes690ice-baiting.jpg,https://www.snopes.com/fact-check/ice-baiting/,http://i.imgur.com/Ehp1gsk.jpg,False,"Prediction: False

Explanation: While I cannot verify the specific incident depicted in the image or the claim associated with it, there are a few reasons to suspect that the claim might not be entirely accurate or could be lacking context:

1. The claim seems to be built on a sweeping generalization based on a singular incident or experiment, which may not represent the behavior of all New York City pedestrians.

2. The image alone does not provide information on the duration for which the child was ignored or the actions of every pedestrian who passed by during the claimed two-hour period.

3. It is possible that the context in the image was part of a social experiment or a staged scenario. Often such experiments are designed to test public reactions under certain conditions, but they do not necessarily reflect the general behavior of the population.

4. Sensational claims about public indifference can sometimes be motivated by the desire to make a social commentary or provoke a reaction, rather than presenting an objective account of events.

Therefore, without additional verifiable information, the claim should be approached with skepticism.

Confidence Level: 70%

This confidence level reflects that, while general skepticism is advisable when presented with a claim based solely on an image without context, it is also possible that an incident like this could occur. However, there is no substantial evidence presented with the claim to conclusively verify it.",,,,
Claim:   The federal government has banned public school students from bringing sack lunches to school.,dataset/fauxtography/snopes/snopes691contrabagged.jpg,https://www.snopes.com/fact-check/contrabagged/,https://www.snopes.com/tachyon/images/graphics/news/lunchban.jpg,False,"Prediction: False
Explanation: The claim that the federal government has banned all public school students from bringing sack lunches to school is very broad and unlikely to be accurate. Federal policy tends to set guidelines for nutrition standards and school lunch programs but doesn't typically ban students from bringing their own lunches. The image shows a note that appears to be from one specific program or school, not a mandate that applies universally to all public schools. It suggests that only students in that particular program or school with a physician's note are allowed to bring their own lunch due to a medical condition. Without more context, it is not possible to verify the legitimacy or the scope of the note. However, no widespread federal ban on sack lunches in public schools has been reported or established as of my last update in April 2023.
Confidence Level: 90% 

It is important to note that this is a generalized response and there might be exceptional or specific cases in local districts or schools with unique policies.",,,,
"HIV-positive basketball star Earvin ""Magic"" Johnson donated blood to patients with leukemia. ",dataset/fauxtography/snopes/snopes692magic-johnson-blood-donation.jpg,https://www.snopes.com/fact-check/magic-johnson-blood-donation/,"https://www.snopes.com/tachyon/2015/02/magic.jpg?resize=578,388",False,"Prediction: False
Explanation: Earvin ""Magic"" Johnson, the former professional basketball player, announced that he was HIV-positive in 1991. Since then, he has been an advocate for HIV/AIDS prevention and safe sex, as well as a prominent public face of the disease. Individuals who are HIV-positive are not allowed to donate blood due to the risk of transmitting the virus to the recipient. Blood banks and donation centers have strict screening processes in place to prevent the donation of blood that might be infected with transmittable diseases, including HIV. It would be both against medical guidelines and unethical for someone known to be HIV-positive to donate blood for transfusions to patients, including those with leukemia or any other condition.
Confidence Level: 99% 

The image does not change the veracity of the statement and adheres to the guidelines of not making inappropriate statements about people.",,,2014-09-18T05:00:00Z,false
A rare black lion exists in the real world.,dataset/fauxtography/snopes/snopes693black-lion.jpg,https://www.snopes.com/fact-check/black-lion/,"https://www.snopes.com/tachyon/images/photos/animals/graphics/blacklion.jpg?resize=600,458",False,"Prediction: False
Explanation: The photograph in question often circulates on the internet, claiming to show a rare black lion. However, black lions do not exist in nature. This image is likely the result of digital manipulation or editing. Lions can have varying shades of gold, brown, or even a darker mane, which can appear black under certain lighting, but a completely black lion, akin to black panthers (which are leopards or jaguars with a melanistic color variant), is not a natural occurrence. Therefore, the image is probably altered to make an ordinary lion appear black.
Confidence Level: 95%",A rare black lion exists in the real world.,,2012-06-17T17:00:00Z,false
Lightning has struck a tree in the real world.,dataset/fauxtography/snopes/snopes694long-exposure-lightning-tree.jpg,https://www.snopes.com/fact-check/long-exposure-lightning-tree/,https://www.snopes.com/tachyon/images/photos/natural/graphics/longlightning.jpg,False,"Prediction: False
Explanation: The image provided does not appear to show lightning striking a tree. Instead, it shows multiple lightning bolts striking the ocean or very near the coast. There is no visible tree being struck by lightning in the different areas where the lightning contacts the ground or water. Furthermore, the urban and coastal landscape visible in the photo does not center any particular tree being hit by lightning. The lightning bolts are dispersed across the sky, indicating that they are striking at different points along the horizon, and primarily over the water.
Confidence Level: 95%",Lightning has struck a tree in the real world.,,2015-02-02T17:01:01Z,false
A man divorced his wife after he examined a photograph of her and spotted a man hiding under her bed.,dataset/fauxtography/snopes/snopes695man-hiding-bed-photo.jpg,https://www.snopes.com/fact-check/man-hiding-bed-photo/,"https://www.snopes.com/tachyon/2015/01/viralnova-man-under-bed.jpg?resize=450,400",False,"Prediction: False
Explanation: The story in question is a well-known internet urban legend that has been circulating for several years, typically associated with the viral image shown here. The narrative involving a man divorcing his wife after spotting a hidden man in a photograph of her is typically used as a cautionary tale or as a form of entertainment on social media and chain emails. There's no verified evidence to support the truth of the story, and given the nature of internet hoaxes and urban legends, it's reasonable to conclude that this tale is a work of fiction or a meme rather than a factual account.
Confidence Level: 95%",,dataset/fauxtography/articles/man-hiding-bed-photo.txt,2015-01-26T04:00:00Z,false
Claim:   A Saudi television station blurred out Michelle Obama’s face during a news broadcast.,dataset/fauxtography/snopes/snopes696michelle-oblurma.jpg,https://www.snopes.com/fact-check/michelle-oblurma/,https://www.snopes.com/tachyon/images/photos/politics/graphics/michelleobamablurred.jpg,False,"Prediction: False
Explanation: The claim that a Saudi television station blurred out Michelle Obama's face during a news broadcast has been debunked. The image appears to be doctored, and no credible reports suggest that any Saudi TV station engaged in such blurring. Furthermore, verified footage from events involving Michelle Obama during visits to Saudi Arabia does not show her face being blurred on Saudi television. This type of disinformation may be spread for various reasons, usually political or ideological, and it often relies on altered images or false narratives. It's crucial to consult reliable sources and check multiple reports before accepting such a claim as true.
Confidence Level: 90%

It is essential to note that news organizations in various countries have different practices regarding the portrayal of women and other cultural sensitivities, but in this specific case, the claim of the blurring has been refuted by evidence showing otherwise.",,,,
A collection of snowrollers has formed in Idaho in the real world.,dataset/fauxtography/snopes/snopes697snowrollers.jpg,https://www.snopes.com/fact-check/snowrollers/,"https://www.snopes.com/tachyon/images/photos/natural/graphics/snowrollers.jpg?resize=480,345",True,"Prediction: True
Explanation: The image depicts several cylindrical objects sporadically positioned across a snow-covered landscape, which are consistent with the characteristics of snowrollers. Snowrollers are natural phenomena where large snowballs are formed when chunks of snow are blown along the ground by the wind, gathering more snow along the way, in much the same way that one would make a snowman. They typically require a delicate combination of snow consistency, wind strength, temperature, and the topography of the landscape. The fact that multiple snowrollers are seen together and none appear to be manually crafted suggests that they were indeed formed through natural processes. Since Idaho experiences the type of winter weather conditions conducive to the formation of snowrollers, it's plausible that these were formed there.
Confidence Level: 85%",A collection of snowrollers has formed in Idaho in the real world.,,2009-04-29T10:18:00Z,true
Claim:   A banned commercial for Sprite soft drink features a suggestive sex act.,dataset/fauxtography/snopes/snopes698soda-jerk.jpg,https://www.snopes.com/fact-check/soda-jerk/,http://message.snopes.com/photos/advertisements/graphics/spriteadhead.jpg,False,"Prediction: False
Explanation: The commercial in question is widely reported to be a spoof and not an officially sanctioned advertisement by Coca-Cola, the company that owns the Sprite brand. While the video does exist and features suggestive content, it was not created by or for Sprite. It is an example of ""spec work,"" which is produced by independent creators either for practice, to showcase their skills, or for entertainment, without the involvement or permission of the brands depicted. Therefore, it was never an official commercial for Sprite, nor was it ""banned"" in an official capacity because it was never legitimized by the brand.
Confidence Level: 95%

The image provided does not influence the answer, as it does not visibly depict anything that directly confirms or contradicts the claim about the Sprite commercial.",,,,
Cats have been gravely injured or killed after seeking warmth by hiding in wheel wells or under cars.,dataset/fauxtography/snopes/snopes699bang-honk-save-cats-sleeping-tires.jpg,https://www.snopes.com/fact-check/bang-honk-save-cats-sleeping-tires/,https://www.snopes.com/uploads/2015/01/bangonthehood.jpg,True,"Prediction: True

Explanation: It is a known behavior for cats to seek out warm, sheltered places to hide, especially in colder weather. Cars, particularly the wheel wells and engine compartments, can provide such a shelter that may appear to be safe and cozy to a cat. Once the engine is turned on or the car is moved, it can indeed result in injury or death to the animal. This is a recognized risk, and warnings similar to the one in the image are commonly shared by animal welfare groups, especially as the weather turns colder.

Confidence Level: 95%",,,2014-10-09T05:00:00Z,true
Claim: Sarah Palin is shown posing with a “Fuc_ You Michael Moore” poster in the real world.,dataset/fauxtography/snopes/snopes700palin39s-pose.jpg,https://www.snopes.com/fact-check/palin39s-pose/,https://www.snopes.com/tachyon/images/photos/politics/graphics/palinmoore.jpg,True,"Prediction: False
Explanation: The image provided shows three individuals posing for a photograph, presumably at an event, with a backdrop that includes the ""Kryptek"" logo, a brand known for its camouflage patterns and outdoor apparel. There is no visible poster in the photo with a message directed at Michael Moore. Without a clear view of a poster or sign with the alleged message, there is no evidence in this image to support the claim that Sarah Palin is posing with a ""Fuc_ You Michael Moore"" poster.
Confidence Level: 95%

I am 95% confident in this assessment because there's no such poster visible in the provided image. There is a slight possibility that additional context or images not shown here could change the validity of this statement, hence a confidence level not set at 100%.",Claim: Sarah Palin is shown posing with a “Fuc_ You Michael Moore” poster in the real world.,,,
Claim: A truck in Texas bears an anti-Obama decal in the real world.,dataset/fauxtography/snopes/snopes701decalcification.jpg,https://www.snopes.com/fact-check/decalcification/,https://www.snopes.com/tachyon/images/photos/politics/graphics/decal.jpg,True,"Prediction: True
Explanation: The image provided shows a truck with a decal that includes an image of President Obama and text reading ""Does this SOCIALIST A** MAKE MY TRUCK LOOK TOO BIG?"". This suggests that the photograph is indeed of a truck with an anti-Obama decal. Since I cannot independently verify the location as being Texas just from the image, this is as far as I can confirm.
Confidence Level: 90%

The 10% uncertainty accounts for the small possibility that the image could be digitally altered or taken out of context in some way. However, the evidence visible in the photograph supports the claim that it shows a truck with an anti-Obama decal.",Claim: A truck in Texas bears an anti-Obama decal in the real world.,,,
A strange skeleton found in the Atacama desert has baffled scientists and is an a human-alien hybrid.,dataset/fauxtography/snopes/snopes702ata-skeleton.jpg,https://www.snopes.com/fact-check/ata-skeleton/,"https://www.snopes.com/tachyon/2015/01/atacama.jpg?resize=865,332",False,"Prediction: False
Explanation: The skeleton referred to is commonly known as ""Ata."" Initial speculation led some to suggest that its unusual features (such as its small stature and elongated skull) could be evidence of extraterrestrial life. However, scientific studies have since been conducted to determine its origins. A genome sequencing study published in 2018 in the journal ""Genome Research"" concluded that Ata's DNA was entirely human, with genetic mutations associated with dwarfism, scoliosis, and other bone and growth-related disorders, suggesting the individual was a premature human fetus or a young child that suffered from severe genetic mutations.
Confidence Level: 95%",,,2014-09-30T17:00:00Z,false
"A USAF airman has marshaled a jet in a non-standard, revealing outfit in the real world.",dataset/fauxtography/snopes/snopes703flight-briefing.jpg,https://www.snopes.com/fact-check/flight-briefing/,"https://www.snopes.com/tachyon/2015/01/airman.jpg?resize=600,398",True,"Prediction: False
Explanation: The image provided appears to show an individual in a humorous and atypical outfit for an airman marshaling an aircraft. The outfit consists of an undersized vest, shorts, helmet, and reflective belts, which do not conform to the standard gear worn by military personnel performing this role. The attire lacks the professional military uniform and protective gear expected for such duties, suggesting a staged or humorous scenario rather than an actual operational task. The official uniform for marshaling aircraft would typically include appropriate personal protective equipment and reflect high visibility and safety standards enforced by military regulations. Without additional context, it's reasonable to presume this scenario is not representative of standard USAF operations.

Confidence Level: 95%","A USAF airman has marshaled a jet in a non-standard, revealing outfit in the real world.",,2007-06-27T05:00:00Z,true
A Google Maps capture revealed a furtive body disposal in the real world.,dataset/fauxtography/snopes/snopes704google-maps-body-disposal.jpg,https://www.snopes.com/fact-check/google-maps-body-disposal/,"https://www.snopes.com/tachyon/images/photos/crime/graphics/dogbody.jpg?resize=500,317",False,"Prediction: False
Explanation: The image you provided has circulated on the internet and sparked urban legends about a supposed body disposal captured by Google Maps. However, upon closer inspection and based on previously debunked claims, the image is misleading. The appearance of a bloody trail leading to a figure on a jetty can be explained by other, less nefarious activities, such as a person with a wet dog that has just been swimming, wood-stained planks, or even water dragged onto the pier. Google Maps captures many images worldwide at any given moment, and these images sometimes catch unusual circumstances or items that can be misconstrued. In the absence of any corroborated evidence or official reports supporting the claim of a body disposal, it is reasonable to conclude that this image does not depict what the urban legend suggests.
Confidence Level: 95%

While I am very confident that the image does not show actual evidence of a crime, there is always a small chance that new information could emerge. However, given historical context and similar instances, it is highly likely that the story is a myth or misunderstood situation.",A Google Maps capture revealed a furtive body disposal in the real world.,,2013-04-17T14:27:02Z,false
A UFO has been discovered at the bottom of the Baltic Sea in the real world.,dataset/fauxtography/snopes/snopes705unidentified-submerged-object.jpg,https://www.snopes.com/fact-check/unidentified-submerged-object/,https://www.snopes.com/tachyon/images/graphics/news/balticseaufo.jpg,False,"Prediction: False
Explanation: The image in question is commonly associated with an anomaly referred to as the ""Baltic Sea Anomaly."" This object was discovered on the floor of the northern Baltic Sea by the Swedish diving team Ocean X Team in June 2011. The image often circulates with claims that it is an unidentified flying object (UFO) or an alien craft. However, there is no verifiable evidence that the object is extraterrestrial in origin. It remains a subject of speculation with some suggesting it might be a geological formation or an artifact from World War II. As there is no conclusive evidence to classify it as a UFO, the claim that the photograph shows a discovered UFO is not substantiated.
Confidence Level: 95%

It is worth noting that ""UFO"" technically stands for ""Unidentified Flying Object,"" and as such, any object that cannot be readily identified and is seen in the sky might be termed a UFO until it is identified. However, in the context of the claim, the term ""UFO"" is usually taken to mean a vehicle or object of extraterrestrial origin, which has not been established in this case. The high confidence level represents the broad consensus among researchers that the object has not been proven to be extraterrestrial or a craft of some kind.",A UFO has been discovered at the bottom of the Baltic Sea in the real world.,,2015-01-08T16:00:00Z,false
A Texas plumbing company's truck is in the hands of a militant group in Syria in the real world.,dataset/fauxtography/snopes/snopes706the-truck-sold-around-the-world.jpg,https://www.snopes.com/fact-check/the-truck-sold-around-the-world/,"https://www.snopes.com/tachyon/2018/04/mark-1_plumbing_truck_ISIS_tweet.jpg?resize=865,452&quality=65",True,"Prediction: True
Explanation: The image displayed shows a pickup truck bearing the logo of ""Mark-1 Plumbing"" with a phone number visible. The scenario shown in the background, which includes armed individuals and a heavy weapon mounted on the vehicle, is consistent with images often seen from conflict zones like Syria. The juxtaposition of a seemingly local American plumbing company vehicle in such a setting suggests that the truck, previously used for civilian purposes, was indeed somehow acquired and repurposed by a militant group. This kind of occurrence has been reported in the past, where vehicles sold at auctions or sent overseas ended up in the hands of various groups due to the complicated pathways of secondhand goods.
Confidence Level: 90%

This confidence level accounts for the possibility that the image could be doctored or out of context, but based on the available information, it appears to be a legitimate representation of the described scenario.",A Texas plumbing company's truck is in the hands of a militant group in Syria in the real world.,,2014-12-18T04:00:00Z,true
A “Welcome to Idaho” sign warns potential criminals about gun-owning citizens.,dataset/fauxtography/snopes/snopes707welcome-to-idaho.jpg,https://www.snopes.com/fact-check/welcome-to-idaho/,"https://www.snopes.com/tachyon/2014/12/welcometoidaho.jpg?resize=600,467",False,"Prediction: False
Explanation: The image in question shows a ""Welcome to Idaho"" sign with an additional message warning potential criminals about gun-owning citizens. However, signs of this nature are often the work of digital manipulation or pranks rather than official state policy. Official state welcome signs typically include greetings and state symbols, not messages aimed at criminals or about gun ownership. While Idaho has a strong culture of gun ownership and gun rights, it is unlikely that the state would officially sanction a sign with this type of message. Therefore, it is probable that this image is not an accurate representation of an official welcome sign in the state of Idaho.
Confidence Level: 90%",,,2014-12-03T04:00:00Z,false
"A student was forced to remove his ""Help 4 Heroes"" wristband because it might offend Muslims.",dataset/fauxtography/snopes/snopes708honor-barred.jpg,https://www.snopes.com/fact-check/honor-barred/,"https://www.snopes.com/tachyon/2018/04/helpforheroes_bracelet_feature.jpg?resize=865,452",False,"Prediction: False
Explanation: The claim appears to be a variation of a recurrent narrative where certain actions are taken in educational or public institutions purportedly to avoid offending a particular religious or cultural group, often without substantial evidence or based on misreported incidents. These narratives can sometimes be traced back to misinterpretations, exaggeration of actual events, or are anecdotal without any official confirmation.

Without concrete evidence such as a news article, a public statement from a school or organization, or any official documentation to support the claim, the story remains unverified. Additionally, such specific cases can often be the subject of rumors or false reports, which are meant to provoke outrage or push a particular agenda.

However, it's important to note that schools and other institutions sometimes have dress codes or rules about what accessories can be worn, and these rules typically apply universally, without singling out any particular group.

Confidence Level: 75%

There's always a possibility of local incidents occurring and not being widely reported, but given the nature of such claims and the lack of cited evidence, there's a higher likelihood that the claim is not true or is misrepresented.",,,2014-12-01T17:01:01Z,false
"A deadly 'snow snake' has reportedly bitten and killed several people in the U.S., causing their blood to freeze in the real world.",dataset/fauxtography/snopes/snopes709snow-snake.jpg,https://www.snopes.com/fact-check/snow-snake/,https://www.snopes.com/tachyon/images/photos/animals/graphics/snowsnake.jpg,False,"Prediction: False
Explanation: The concept of a ""snow snake"" that causes blood to freeze is not grounded in scientific reality and sounds like folklore or an urban legend. Snakes are cold-blooded animals and generally do not thrive in snowy, cold environments because they rely on external heat sources to regulate their body temperature. Additionally, there are no known snake species that possess venom that could cause blood to literally freeze. While there are venomous snakes with toxins that can cause severe damage to biological tissues and disrupt blood clotting, the notion that any snake could cause blood to instantly freeze is not supported by any known biological mechanism.
Confidence Level: 95%","A deadly 'snow snake' has reportedly bitten and killed several people in the U.S., causing their blood to freeze in the real world.",,2014-03-02T16:00:00Z,false
WD-40 released a print advertisement in 1964 that was full of sexual innuendo.,dataset/fauxtography/snopes/snopes710wd40-ad.jpg,https://www.snopes.com/fact-check/wd40-ad/,"https://www.snopes.com/tachyon/2014/11/wd40.jpg?resize=600,1200",False,"Prediction: False
Explanation: The advertisement you provided appears to contain phrases that could be interpreted as sexual innuendo. However, this image alone does not provide definitive proof that it was an officially released print ad from WD-40 in 1964. It is possible that the image could have been altered, created as a parody, or was never meant to be taken as a genuine advertisement. Authenticating an ad would typically involve researching through reliable archival marketing resources, credible historical databases, or direct verification from the company. Since the image doesn't include any context or verifiable source that confirms its authenticity and origin from 1964, claiming it as a fact would be hasty, even if the style and wear of the paper suggest it could be from that era.

Confidence Level: 70%
Without external confirmation, there remains a possibility, though not strong, that the ad could be genuine or an accurate reproduction of a genuine advertisement from the era. However, due to the lack of verifiable sources or company acknowledgment, a high level of skepticism is warranted.",,,2014-11-11T16:00:00Z,false
Claim:   A fanged deer was spotted in Afghanistan.,dataset/fauxtography/snopes/snopes711fawn-of-the-dead.jpg,https://www.snopes.com/fact-check/fawn-of-the-dead/,https://www.snopes.com/tachyon/images/graphics/news/deerfangs.jpg,True,"Prediction: True
Explanation: The creature depicted in the image is a Musk Deer, which is known for having fang-like tusks protruding from its mouth. The Musk Deer is native to various parts of Asia, including the forests and mountainous regions of Afghanistan. While they are not technically ""fanged deer"" as one might imagine a mythical or fictional creature, they do possess this distinctive feature which sets them apart from typical deer species.
Confidence Level: 90%

The confidence level is not 100% because without current verification data, the possibility, however slight, remains that the claim's context could differ from the known facts about the species.",,,,
"A Dollar Store princess wand called the ""Evilstick"" had a hidden image of a ""demonic"" girl cutting her wrists.",dataset/fauxtography/snopes/snopes712evilstick-princess-wand.jpg,https://www.snopes.com/fact-check/evilstick-princess-wand/,"https://www.snopes.com/tachyon/2016/09/evilstick2.jpg?resize=600,315",True,"Prediction: True
Explanation: The ""Evilstick"" princess wand did indeed contain a hidden image of what appeared to be a disturbing picture behind a foil mirror layer. When the reflective sticker was peeled away, the image underneath showed a girl with what looks to be some sort of demonic appearance, and it is often described in association with cutting wrists or self-harm. This product attracted media attention due to the inappropriate nature of the image, especially considering the item was being sold as a toy for children in dollar stores.
Confidence Level: 90%",,dataset/fauxtography/articles/evilstick-princess-wand.txt,2014-11-11T04:00:00Z,true
Claim:   Photographs of Renee Zellweger taken in October 2014 are real and undoctored.,dataset/fauxtography/snopes/snopes713renee-zellweger.jpg,https://www.snopes.com/fact-check/renee-zellweger/,https://www.snopes.com/tachyon/images/graphics/news/zellweger.jpg,True,"Prediction: True
Explanation: While it is not possible for me to authenticate specific photographs without additional context or metadata analysis, there was indeed significant media coverage and public discussion about the appearance of Renee Zellweger in October 2014. The discussion centered around her looking markedly different, which led to speculation about cosmetic procedures. Without indications of tampering, and considering the context of the time, it is reasonable to believe that photographs from this period are real and undoctored, especially if they came from reputable sources.
Confidence Level: 80%

The 20% uncertainty accounts for the possibility that any given photograph could have been altered or manipulated before being shared, as happens occasionally in both professional and social media contexts. Verification of the authenticity of specific photographs would require more detailed analysis or confirmation from the source that originally published the images.",,dataset/fauxtography/articles/renee-zellweger.txt,,
"Peng Shuilin, a Chinese man, lost the lower half of his body in an automobile accident in the real world.",dataset/fauxtography/snopes/snopes714peng-shuilin.jpg,https://www.snopes.com/fact-check/peng-shuilin/,https://www.snopes.com/tachyon/images/photos/medical/graphics/peng01.jpg,True,"Prediction:  True
Explanation: Peng Shuilin, a Chinese man, indeed suffered a catastrophic accident that resulted in the loss of the lower half of his body. After the incident, which involved being run over by a large truck, Peng underwent extensive medical treatments and rehabilitation. He eventually was fitted with a customized bionic walking device, allowing him to walk again with the aid of prosthetics. This case has been widely reported in various media outlets, and his story has been shared as a testament to human resilience and the advancements in medical technology.
Confidence Level: 90%","Peng Shuilin, a Chinese man, lost the lower half of his body in an automobile accident in the real world.",,2014-10-07T11:24:14Z,true
Claim: A baby hippo and a giant tortoise have become friends in captivity in the real world.,dataset/fauxtography/snopes/snopes715befriended-hippo.jpg,https://www.snopes.com/fact-check/befriended-hippo/,"https://www.snopes.com/tachyon/images/photos/animals/graphics/hippo.jpg?resize=350,254",True,"Prediction: True
Explanation: The photograph does indeed show a baby hippopotamus and a giant tortoise together, which corresponds to known stories about such inter-species friendships that have occurred in captivity. One well-documented example of such a friendship is between a baby hippopotamus named Owen and a 130-year-old giant tortoise called Mzee, who became companions after the 2004 Indian Ocean tsunami at the Haller Park rescue center in Mombasa, Kenya. The image appears to be consistent with photos reported on from this occurrence.
Confidence Level: 95%",Claim: A baby hippo and a giant tortoise have become friends in captivity in the real world.,,,
A suicide victim has stepped off the Eiffel Tower in the real world.,dataset/fauxtography/snopes/snopes716eiffel-tower-suicide.jpg,https://www.snopes.com/fact-check/eiffel-tower-suicide/,"https://www.snopes.com/tachyon/2014/10/eiffel.jpg?resize=500,353",False,"Prediction: False
Explanation: The photograph presented appears to be taken from the top of the Eiffel Tower, looking down at one of its legs. The person's leg is in the foreground, suggesting that they are simply standing or sitting with their feet dangling over the edge, rather than in motion as one might expect in a photograph of someone stepping off. Also, safety measures such as barriers and secured viewing platforms on the Eiffel Tower would make it extremely difficult for an individual to simply step off the structure. This type of image has often been shared in different contexts online, sometimes associated with thrill-seeking or extreme photography rather than depicting a suicide attempt. Without further context, it would be incorrect to assert that this image shows a suicide victim as purported.
Confidence Level: 95%",A suicide victim has stepped off the Eiffel Tower in the real world.,,2009-11-16T16:00:00Z,false
Claim:   Durex is offering limited edition Pumpkin Spice condoms.,dataset/fauxtography/snopes/snopes717pumpkin-patch.jpg,https://www.snopes.com/fact-check/pumpkin-patch/,https://www.snopes.com/tachyon/images/photos/risque/graphics/psc.jpg,False,"Prediction: False
Explanation: The claim that Durex is offering limited edition Pumpkin Spice condoms has circulated on the internet, usually as a seasonal joke around autumn. Durex has officially stated in the past that this product does not exist and is not part of their product line-up. Such announcements are often hoaxes and not to be taken seriously. These types of claims tend to be part of internet pranks or memes, especially around the time when pumpkin spice products become popular in the fall season.
Confidence Level: 95%",,dataset/fauxtography/articles/pumpkin-patch.txt,2014-09-13T05:14:00Z,false
Claim:   A Rite Aid store posted a sign prohibiting “same-sex activity.”,dataset/fauxtography/snopes/snopes718rite-aid.jpg,https://www.snopes.com/fact-check/rite-aid/,"https://www.snopes.com/tachyon/images/photos/signs/graphics/riteaid.jpg?resize=500,375",False,"Prediction: False
Explanation: This image appears to be a fabricated or photoshopped sign that claims to be from Rite Aid Pharmacy. The sign contains several red flags that suggest it is not an official communication from the Rite Aid corporation: 

1. The message is openly discriminatory and against the laws and corporate practices that protect against discrimination based on sexual orientation.
2. Official communications generally go through a vetting process to ensure they adhere to company policy and public relations standards, which this sign fails to meet.
3. The name at the bottom, ""Tom Marquez,"" cannot be verified as a representative of Rite Aid Management based on the information available in the image alone.
4. The term ""Management"" is misspelled as ""Managment,"" which indicates a lack of professionalism and further suggests that the sign is not an official notice.
5. Rite Aid, like most corporate entities, has branding guidelines and a specific format for official communications, which this sign does not follow.

Given these points, it is highly unlikely that Rite Aid would endorse or display such a message in a store. Without additional verification, the image should be treated as potentially misleading or false.
Confidence Level: 95%",,,,
The aftermath of a motorcycle-automobile collision occurred in the real world.,dataset/fauxtography/snopes/snopes719do-you-see-the-motorcycle.jpg,https://www.snopes.com/fact-check/do-you-see-the-motorcycle/,"https://www.snopes.com/tachyon/images/photos/accident/graphics/stockholm1.jpg?resize=480,360",True,"Prediction:  False
Explanation: In the image provided, we can see a red automobile with severe damage to its roof and windshield, indicative of a heavy object having impacted it from above. However, there are several factors that suggest this damage is not the result of a motorcycle-automobile collision. 

1. If this were a real accident scene, it's unlikely the setting would be so casual, with people walking around and posing for the camera. The location appears to be an indoor event, possibly an exhibition or a show, where the car is on display.
2. The people in the image are not behaving as emergency responders, police, or distressed witnesses typically would at a collision site. They seem to be curious spectators or attendees of an event.
3. There is no visible motorcycle or motorcycle debris in the vicinity of the car, which we would expect to see if this were the aftermath of such a collision.
4. The cleanliness and orderliness of the surroundings suggest this is a staged exhibit rather than an actual crash site.
5. It's not common for a motorcycle collision to cause such a localized and concentrated damage on the roof of a car without causing substantial damage to the front, side, or rear, which does not seem to be the case here.

Based on these observations, it is likely that the car has been deliberately prepared to look like this for demonstration or educational purposes, rather than being a genuine accident aftermath.
Confidence Level: 90%",The aftermath of a motorcycle-automobile collision occurred in the real world.,,2010-05-27T09:27:28Z,mostly true
Claim: A U.S. airman has comforted an injured Iraqi child in the real world.,dataset/fauxtography/snopes/snopes720john-gebhardt.jpg,https://www.snopes.com/fact-check/john-gebhardt/,"https://www.snopes.com/tachyon/images/photos/military/graphics/gebhardt.jpg?resize=471,549",True,"Prediction: True

Explanation: This image has been previously circulated with a narrative describing that a U.S. Air Force medic, specifically identified as then Staff Sgt. John Gebhardt, comforted an injured Iraqi child at a U.S. military hospital in Balad, Iraq, during operations related to the Iraq War. The story that accompanies the image usually describes how the child suffered injuries during a firefight and was being comforted by the sergeant, as she had lost her entire family. However, without access to external verification tools or databases, it is impossible to fully confirm the authenticity of the photograph or the context within this platform.

Confidence Level: 90%
The high confidence level is due to the fact that this image, along with its narrative, has been widely reported and shared by reputable news sources and military outlets, adding credibility to its context. However, there is always a slight possibility of misattribution or misunderstanding regarding the specific events depicted in such photographs.",Claim: A U.S. airman has comforted an injured Iraqi child in the real world.,,,
"A sign bears an ominous threat from the group ""Advancement of Islamic Agenda for America"" in the real world.",dataset/fauxtography/snopes/snopes721islamic-agenda.jpg,https://www.snopes.com/fact-check/islamic-agenda/,https://www.snopes.com/tachyon/images/photos/signs/graphics/islamicagenda.jpg,False,"Prediction: False

Explanation: The claim that a photograph shows a real sign bearing an ominous threat from the group ""Advancement of Islamic Agenda for America"" is likely to be false for several reasons. Firstly, such a public display of a threat would likely garner significant media attention and law enforcement response. Secondly, the nature of the message is provocatively aggressive and would be considered illegal, as it is a direct threat of violence. Additionally, the wording and presentation do not seem professional or consistent with how legitimate organizations typically communicate, even if they hold extreme views. Lastly, signs like these can be easily fabricated or digitally manipulated for the purpose of creating a hoax or spreading misinformation. Without evidence of its verification by credible sources or confirmation from law enforcement or news reports, it is prudent to consider that the sign depicted in the photograph is not authentic.

Confidence Level: 95%","A sign bears an ominous threat from the group ""Advancement of Islamic Agenda for America"" in the real world.",,2014-08-21T02:03:24Z,false
